Data from Lab7_USB2G383231_10-37-39-574.txt Node
Date: Thu Mar 29 10:37:39 AKDT 2018
User: ksua
Spectrometer: USB2G38323
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 326
>>>>>Begin Spectral Data<<<<<
350	-2.35
352	2.35
354	2.81
356	0.57
358	3.75
360	3.91
362	-1.61
364	3.35
366	-1.97
368	2.41
370	4.44
372	0.29
374	-1.47
376	3.39
378	0.84
380	3.62
382	2.8
384	4.27
386	3.45
388	5.1
390	6.27
392	4.39
394	6.93
396	4.04
398	6.33
400	2.44
402	4.08
404	4.4
406	6.84
408	3.46
410	3.29
412	6.38
414	5.31
416	5.06
418	4.76
420	4.32
422	5.51
424	8.19
426	8.49
428	8.71
430	4.32
432	6.78
434	7.58
436	6.29
438	5.83
440	5.37
442	6.32
444	5.16
446	5.88
448	8.29
450	2.88
452	11.36
454	9.46
456	4.39
458	8.98
460	5.06
462	1.26
464	7.45
466	4.28
468	3.41
470	3.38
472	5.34
474	5.1
476	2.17
478	7.05
480	10.59
482	6.91
484	12.08
486	10.47
488	7.97
490	10.55
492	16.21
494	12.32
496	22.16
498	16.42
500	22.5
502	20.39
504	23.78
506	27.42
508	26.7
510	31.42
512	30.98
514	32.41
516	35.67
518	35.31
520	32.81
522	38.34
524	41.17
526	37.69
528	39.66
530	37.68
532	36.38
534	38.72
536	43
538	42.27
540	42.29
542	44.08
544	44.64
546	44.81
548	47.68
550	46.61
552	46.05
554	44.62
556	44.88
558	45.33
560	44.64
562	49.54
564	45.19
566	40.59
568	46.3
570	44.91
572	43.14
574	46.31
576	43.34
578	38.52
580	47.72
582	43.19
584	46.25
586	44.56
588	44.27
590	48.14
592	48.61
594	44.62
596	44.93
598	42.51
600	48.81
602	44.9
604	45.54
606	43.55
608	53.05
610	48.85
612	42.69
614	50.47
616	48.8
618	48.84
620	48.05
622	49.25
624	47.23
626	43.33
628	44.53
630	44.81
632	39.91
634	46.13
636	51.26
638	48.91
640	49.38
642	45.66
644	47.16
646	43.53
648	42.26
650	45.57
652	42.71
654	44.97
656	46.41
658	37.12
660	51.58
662	48.69
664	40.65
666	40.51
668	47.69
670	43.09
672	46.43
674	41.29
676	52.35
678	44.34
680	50.17
682	39.6
684	53.7
686	46.37
688	42.94
690	41.04
692	45.01
694	49.55
696	49.54
698	50.52
700	48.09
702	48.73
704	48.51
706	48.46
708	43.21
710	44.75
712	46.76
714	105.93
716	52.56
718	48.75
720	49.73
722	53.73
724	55
726	49.84
728	46.62
730	56.5
732	48.11
734	48.6
736	49.38
738	49.78
740	44.48
742	47.57
744	48.12
746	44.39
748	45.4
750	42.44
752	42.4
754	46.09
756	46.33
758	46.64
760	49.54
762	42.36
764	42.42
766	43.4
768	43.52
770	50.57
772	42.75
774	37.24
776	37.26
778	39.5
780	39.1
782	38.47
784	41.26
786	39.49
788	37.2
790	35.84
792	36.43
794	39.43
796	39.42
798	33.67
800	32.37
802	37.17
804	45.95
806	35.56
808	33.01
810	30.42
812	29.38
814	23.61
816	31.01
818	29.22
820	32.03
822	31.72
824	31.16
826	31.32
828	33.92
830	27.25
832	23.84
834	31.44
836	23.37
838	24.62
840	27.91
842	20.5
844	30.63
846	19.9
848	23.84
850	27.69
852	23.01
854	20.4
856	23.37
858	23.92
860	25.95
862	23.85
864	21.99
866	20.68
868	18.5
870	20.35
872	23
874	19.96
876	23.43
878	22.52
880	27.39
882	27.58
884	23.35
886	18.94
888	22.54
890	22.31
892	23.24
894	23.71
896	25.03
898	24.03
900	21.48
902	18.97
904	25.86
906	18.52
908	19
910	22.87
912	20.53
914	19.18
916	25.19
918	21.22
920	18.46
922	21.51
924	18.54
926	18.97
928	20.41
930	14.96
932	17.84
934	14.17
936	18.6
938	16.69
940	18.69
942	12.53
944	12.75
946	13.81
948	14.73
950	10.35
952	13.98
954	15.24
956	9.74
958	10.16
960	14.22
962	9.47
964	10.31
966	10.4
968	5.29
970	10.87
972	9.75
974	12.46
976	7.15
978	8.98
980	9.49
982	8.43
984	6.5
986	6.93
988	10.4
990	4.53
992	11.45
994	6.65
996	10.22
998	5.71
1000	11.5
