Data from Lab7_USB2G383231_10-46-14-834.txt Node
Date: Thu Mar 29 10:46:14 AKDT 2018
User: ksua
Spectrometer: USB2G38323
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 326
>>>>>Begin Spectral Data<<<<<
350	0.63
352	-0.63
354	0.24
356	-1.46
358	1.79
360	7.15
362	3.1
364	2.94
366	4.74
368	1.2
370	5.75
372	5.7
374	7.36
376	8.84
378	0.63
380	6.11
382	2.45
384	3.48
386	7.1
388	6.03
390	8.24
392	8.22
394	8.26
396	8.83
398	8.3
400	6.52
402	7.78
404	8.7
406	8.71
408	7.75
410	2.76
412	9
414	5.02
416	9.46
418	6.49
420	5.62
422	7.43
424	5.12
426	10.33
428	7.2
430	7.01
432	3.88
434	7.6
436	5.42
438	11.65
440	9.2
442	8.17
444	9.58
446	7.38
448	10.59
450	10.88
452	5.29
454	10.23
456	12.12
458	13.2
460	5.55
462	6.9
464	9.46
466	8.53
468	12.19
470	12.24
472	9.51
474	8.68
476	12.07
478	9.82
480	8.08
482	11.24
484	12.72
486	9.61
488	14.05
490	14.46
492	13.92
494	15.25
496	13.03
498	13.22
500	17.18
502	16.16
504	13.21
506	13.25
508	12.02
510	12.17
512	10.75
514	7.21
516	11.81
518	8.3
520	11.97
522	8
524	11.7
526	10.56
528	5.94
530	8.5
532	6.38
534	5.29
536	8.22
538	7.49
540	10.17
542	5.3
544	6.86
546	8.58
548	5.7
550	8.7
552	5.19
554	10.78
556	5.86
558	8.67
560	4.17
562	7.91
564	6.33
566	4.05
568	7.27
570	10
572	6.29
574	3.54
576	2.97
578	5.24
580	6.19
582	5.79
584	7.44
586	8.97
588	2.32
590	2.33
592	3.03
594	7.97
596	2.04
598	4.62
600	-5.94
602	5.21
604	4.95
606	4.16
608	9.85
610	5.95
612	10.25
614	6.17
616	10.8
618	2.76
620	8.58
622	0.46
624	7.34
626	6.43
628	8.96
630	9.04
632	4.35
634	11.82
636	1.73
638	7.24
640	5.21
642	11.22
644	3.69
646	4.05
648	2.16
650	4.33
652	4.75
654	5.46
656	4.21
658	3.06
660	5.79
662	4.57
664	4.05
666	2.78
668	6.44
670	5.07
672	2.08
674	5.85
676	5.88
678	7.12
680	3.06
682	4.69
684	3.51
686	5.11
688	2.96
690	6.17
692	5.25
694	5.35
696	9.81
698	5.23
700	8.18
702	3.13
704	8.79
706	6.08
708	5.63
710	6.54
712	6.46
714	62.89
716	17.24
718	16.24
720	16.02
722	20.02
724	22.33
726	30.71
728	24.74
730	36.73
732	29.22
734	33
736	36.51
738	39.39
740	38.4
742	37.57
744	40.09
746	46.22
748	45.16
750	42.32
752	42.09
754	43.16
756	46.05
758	40.93
760	43.1
762	46.25
764	42.15
766	44.21
768	47.93
770	45.95
772	46.02
774	42.66
776	43.14
778	42.65
780	43.53
782	47.07
784	42.9
786	39.59
788	46.74
790	39.11
792	42.72
794	44.14
796	45.21
798	38.4
800	39.06
802	45.5
804	53.31
806	40
808	41.47
810	40.97
812	40.46
814	42.52
816	36.07
818	35.33
820	33.64
822	38.17
824	34.72
826	32.15
828	36.96
830	32.83
832	29.2
834	26.82
836	30.29
838	33.8
840	27.52
842	30.5
844	29.41
846	29.3
848	29.97
850	19.93
852	29.22
854	22.47
856	27.21
858	22.36
860	26.83
862	29.39
864	29.79
866	20.3
868	23.18
870	25.65
872	19.89
874	19.32
876	21.3
878	26.31
880	23.26
882	26.55
884	23.89
886	17.3
888	22.06
890	22.85
892	24.11
894	25.68
896	23.03
898	19.16
900	26.24
902	24.51
904	18.37
906	23.1
908	22.34
910	20.4
912	22.68
914	19.16
916	19.7
918	19.47
920	26.13
922	19.72
924	18.8
926	20.27
928	16.2
930	21.26
932	16.84
934	21.02
936	18.82
938	21.02
940	12.8
942	15.34
944	18.47
946	12.87
948	13.12
950	9.75
952	14.35
954	13.99
956	11.44
958	13.05
960	10.29
962	12.04
964	14.24
966	12.19
968	10.34
970	10.92
972	13.07
974	9.26
976	10.26
978	8.94
980	12.61
982	7.21
984	10.79
986	9.09
988	10.28
990	12.46
992	7.44
994	7.18
996	10.09
998	8.52
1000	7.69
